"ID Number","Start Day","Start Month","Start Year","End Day","End Month","End Year","Outcome","Settlement","Fatality Level","MaxDur","MinDur","HiAct","HostLev","Recip","SideA","SideB","Version"
3214,30,4,1955,30,4,1955,5,3,0,1,1,17,4,0,1,1,2.1
3215,19,1,1973,20,5,1973,5,3,0,122,122,19,4,-1,1,1,2.1
3216,15,3,1955,9,4,1955,7,3,0,26,26,17,4,0,1,1,2.1
3217,31,1,1974,4,2,1974,5,3,0,5,5,7,3,0,1,3,2.1
3218,28,11,1955,28,11,1955,5,3,0,1,1,14,3,0,1,1,2.1
3219,27,7,1955,27,7,1955,5,3,0,1,1,19,4,0,1,1,2.1
3221,23,9,1956,23,9,1956,5,3,0,1,1,19,4,0,1,1,2.1
3222,12,11,1956,12,11,1956,5,3,0,1,1,19,4,0,1,1,2.1
3223,1,9,1956,1,9,1956,5,3,0,1,1,19,4,0,1,1,2.1
3224,11,4,1956,11,4,1956,5,3,0,1,1,17,4,0,1,1,2.1
3225,30,1,1956,7,2,1956,5,3,0,9,9,17,4,0,1,1,2.1
3226,17,5,1976,17,5,1976,5,3,-9,1,1,18,4,-1,1,1,2.1
3227,24,9,1974,5,10,1974,5,3,-9,12,12,19,4,-1,1,1,2.1
3228,14,9,1939,19,9,1939,8,3,0,6,6,17,4,0,1,1,2.1
3229,7,1,1949,4,4,1949,5,3,1,88,88,19,4,-1,1,2,2.1
3230,1,1,1957,22,1,1959,5,3,2,752,752,18,4,-1,1,1,2.1
3231,15,8,1959,20,8,1961,5,3,2,737,737,18,4,-1,1,1,2.1
3232,8,3,1895,8,3,1895,5,3,0,1,1,19,4,0,1,1,2.1
3233,-9,3,1825,-9,3,1825,1,3,0,31,1,19,4,0,2,1,2.1
3234,-9,11,1824,-9,11,1824,1,3,0,30,1,19,4,0,1,1,2.1
3235,-9,10,1824,-9,10,1824,5,3,0,31,1,19,4,0,1,1,2.1
3236,8,4,1823,23,10,1823,5,3,0,199,199,19,4,0,1,1,2.1
3237,-9,9,1822,-9,9,1822,1,3,0,30,1,19,4,0,1,1,2.1
3238,-9,6,1817,-9,6,1817,1,3,0,30,1,19,4,0,1,1,2.1
3239,27,7,1816,27,7,1816,1,3,0,1,1,19,4,0,1,1,2.1
3241,18,9,1970,26,9,1970,5,3,0,9,9,8,3,0,1,4,2.1
3242,29,3,1955,-9,4,1955,7,3,0,33,4,17,4,0,1,1,2.1
3243,29,1,1955,-9,2,1955,7,3,0,31,4,17,4,0,1,1,2.1
3244,29,10,1962,1,11,1962,7,3,0,4,4,17,4,0,1,1,2.1
3245,-9,6,1862,-9,10,1864,4,1,-9,884,825,18,4,-1,1,1,2.1
3247,-9,7,1871,-9,1,1872,1,2,0,215,155,16,4,0,1,1,2.1
3249,-9,7,1891,-9,10,1892,4,3,0,489,429,16,4,-1,1,1,2.1
3250,15,8,1900,10,10,1900,3,1,6,57,57,22,5,-1,1,1,2.1
3254,-9,8,1912,5,11,1913,3,1,-9,462,428,19,4,-1,1,1,2.1
3255,1,6,1912,26,8,1912,5,3,0,87,87,19,4,0,1,1,2.1
3256,16,10,1916,-9,10,1916,5,3,0,16,1,19,4,0,1,1,2.1
3257,6,7,1921,5,11,1921,1,2,0,123,123,16,4,0,1,1,2.1
3258,-9,6,1914,-9,12,1914,4,3,0,214,155,16,4,0,1,1,2.1
3259,-9,9,1921,-9,3,1922,1,2,0,212,153,16,4,0,1,1,2.1
3260,-9,1,1926,-9,1,1926,5,1,0,31,1,2,2,0,1,1,2.1
3263,-9,3,1943,-9,6,1943,5,1,0,122,63,19,4,0,1,1,2.1
3264,7,11,1944,14,8,1945,6,1,-9,281,281,18,4,-1,1,1,2.1
3265,12,5,1947,-9,2,1948,5,3,-9,293,266,18,4,-1,2,1,2.1
3266,21,7,1949,21,7,1949,5,3,-9,1,1,19,4,0,1,1,2.1
3267,29,1,1973,29,1,1973,5,3,0,1,1,10,3,0,1,1,2.1
3268,20,11,1974,20,11,1974,5,3,0,1,1,19,4,0,1,1,2.1
3270,25,5,1973,25,5,1973,5,3,0,1,1,19,4,0,1,1,2.1
3271,8,4,1967,8,4,1967,5,3,0,1,1,2,2,0,1,1,2.1
3300,-9,5,1968,9,7,1968,7,4,0,70,32,17,4,-1,1,1,2.1
3301,1,10,1903,20,10,1903,4,1,0,20,20,2,2,0,1,1,2.1
3310,30,10,1961,30,10,1961,5,3,0,1,1,17,4,0,1,1,2.1
3320,4,4,1817,-9,4,1817,5,3,0,27,1,7,3,0,1,1,2.1
3321,12,9,1817,1,11,1817,4,1,0,51,51,13,3,-1,1,1,2.1
3322,13,5,1876,13,5,1876,5,3,0,1,1,2,2,0,3,1,2.1
3323,-9,5,1876,-9,5,1876,5,3,0,31,1,8,3,0,1,1,2.1
3324,23,1,1878,31,1,1878,4,3,0,9,9,8,3,0,1,1,2.1
3325,20,9,1902,2,10,1902,4,1,0,13,13,8,3,0,1,1,2.1
3326,3,1,1853,12,3,1853,5,3,0,69,69,19,4,-1,1,1,2.1
3330,5,9,1911,5,9,1911,5,3,0,1,1,8,3,0,1,1,2.1
3340,16,3,1919,16,3,1919,8,4,0,1,1,19,4,0,1,1,2.1
3341,20,10,1914,7,11,1914,7,3,0,19,19,17,4,0,1,2,2.1
3342,30,8,1914,30,8,1914,8,3,0,1,1,10,3,0,1,2,2.1
3343,2,8,1914,2,8,1914,5,3,0,1,1,12,3,0,1,1,2.1
3344,13,8,1914,18,8,1914,5,3,0,6,6,8,3,-1,1,1,2.1
3345,10,2,1918,10,2,1918,5,3,0,1,1,19,4,0,1,1,2.1
3346,19,2,1918,6,3,1918,5,3,0,16,16,16,4,0,1,1,2.1
3348,4,1,1916,11,11,1918,8,3,0,1043,1043,20,4,0,1,4,2.1
3349,19,8,1915,11,11,1918,8,3,0,1181,1181,19,4,0,1,1,2.1
3350,29,11,1914,29,11,1914,3,3,0,1,1,17,4,-1,1,1,2.1
3351,24,8,1914,24,8,1914,5,3,0,1,1,19,4,0,1,1,2.1
3352,21,8,1915,22,9,1915,4,1,0,33,33,7,3,0,1,1,2.1
3360,8,11,1960,8,11,1960,5,3,3,1,1,18,4,-1,1,1,2.1
3361,-9,12,1961,26,2,1962,5,3,0,88,33,7,3,-1,1,3,2.1
3362,22,3,1926,22,3,1926,5,3,0,1,1,18,4,-1,1,1,2.1
3363,-9,6,1887,-9,6,1887,6,1,0,30,1,8,3,0,1,2,2.1
3364,14,3,1939,17,3,1939,1,2,-9,4,4,16,4,0,1,1,2.1
3370,6,11,1950,7,4,1951,3,1,0,153,153,19,4,-1,1,1,2.1
3371,20,12,1951,20,12,1951,5,3,0,1,1,14,3,0,1,1,2.1
3372,19,9,1951,2,7,1952,4,3,3,288,288,19,4,-1,1,1,2.1
3373,24,1,1953,6,10,1956,5,3,3,1352,1352,19,4,-1,1,1,2.1
3374,24,12,1952,26,3,1954,5,3,0,458,458,17,4,-1,1,1,2.1
3375,3,4,1957,28,4,1961,5,3,3,1487,1487,19,4,-1,1,1,2.1
3376,20,8,1962,30,11,1962,5,3,0,103,103,9,3,0,1,1,2.1
3377,23,7,1963,23,7,1963,5,3,-9,1,1,18,4,-1,1,1,2.1
3378,22,4,1964,3,3,1965,5,3,0,316,316,17,4,-1,1,1,2.1
3379,18,2,1966,29,11,1966,5,3,-9,285,285,19,4,-1,1,1,2.1
3380,25,10,1973,25,7,1975,5,1,-9,639,639,18,4,-1,1,1,2.1
3381,15,10,1975,6,3,1976,5,3,0,144,144,2,2,0,1,1,2.1
3382,14,11,1977,19,11,1977,5,3,0,6,6,10,3,0,1,1,2.1
3383,3,7,1979,3,7,1979,6,1,-9,1,1,9,3,0,1,1,2.1
3384,20,1,1983,21,1,1983,3,1,0,2,2,7,3,0,1,1,2.1
3385,16,8,1983,5,7,1985,7,1,0,690,690,17,4,-1,1,1,2.1
3386,23,12,1949,7,1,1950,5,1,-9,16,16,18,4,-1,1,1,2.1
3387,8,8,1970,17,10,1971,5,3,-9,436,436,19,4,-1,1,1,2.1
3400,12,7,1950,12,7,1950,4,3,0,1,1,17,4,0,1,1,2.1
3401,28,12,1951,28,12,1951,5,3,0,1,1,19,4,-1,1,1,2.1
3402,12,8,1952,12,8,1952,5,3,0,1,1,9,3,0,1,1,2.1
3403,28,2,1954,28,2,1954,5,3,0,1,1,19,4,0,1,1,2.1
3404,6,4,1954,25,2,1955,5,3,1,326,326,18,4,-1,1,1,2.1
3405,14,10,1955,9,6,1960,5,3,1,1701,1701,19,4,-1,2,1,2.1
3406,12,2,1961,15,8,1961,5,3,0,185,185,19,4,-1,1,1,2.1
3407,3,8,1962,30,8,1962,5,3,2,28,28,19,4,-1,1,1,2.1
3408,7,11,1963,17,2,1964,5,3,0,103,103,19,4,-1,1,1,2.1
3409,3,11,1964,21,3,1965,5,3,1,139,139,19,4,-1,1,1,2.1
3410,2,12,1965,2,12,1965,5,3,0,1,1,19,4,-1,1,1,2.1
3411,16,2,1950,4,9,1950,5,3,1,201,201,19,4,-1,1,1,2.1
3412,17,9,1966,27,11,1966,5,3,0,72,72,19,4,-1,3,1,2.1
3413,16,12,1951,29,6,1952,5,3,1,197,197,19,4,-1,1,1,2.1
3414,9,1,1952,25,4,1952,7,3,0,108,108,17,4,0,1,1,2.1
3415,15,8,1954,28,12,1954,7,3,0,136,136,17,4,-1,1,1,2.1
3416,4,8,1955,4,8,1955,7,3,0,1,1,17,4,0,1,1,2.1
3417,-9,2,1953,22,1,1958,5,3,2,1817,1769,19,4,-1,1,1,2.1
3418,29,3,1955,31,3,1955,5,3,0,3,3,19,4,-1,1,1,2.1
3419,10,11,1958,8,9,1963,5,3,2,1764,1764,19,4,-1,2,1,2.1
3420,14,9,1958,18,9,1958,7,3,0,5,5,17,4,0,1,1,2.1
3421,24,5,1959,20,8,1959,7,3,0,89,89,17,4,0,1,1,2.1
3422,6,7,1960,13,7,1960,7,3,0,8,8,17,4,0,1,1,2.1
3423,4,12,1962,11,11,1963,5,3,0,343,343,12,3,-1,1,1,2.1
3424,22,7,1963,4,9,1963,5,3,1,45,45,19,4,-1,1,1,2.1
3425,21,4,1964,27,11,1966,5,3,1,951,951,19,4,-1,1,1,2.1
3427,9,10,1950,13,7,1952,5,3,2,644,644,19,4,-1,1,1,2.1
3428,22,2,1953,28,10,1953,5,3,0,249,249,19,4,-1,1,1,2.1
3429,20,7,1954,17,3,1959,5,3,1,1702,1702,19,4,-1,2,1,2.1
3430,7,10,1959,22,8,1960,5,3,0,321,321,19,4,-1,1,1,2.1
3431,30,5,1961,30,1,1963,5,3,1,611,611,19,4,-1,2,1,2.1
3433,13,2,1966,3,8,1966,5,3,1,172,172,19,4,-1,1,1,2.1
3434,27,9,1961,27,9,1961,5,3,0,1,1,14,3,-1,1,1,2.1
3435,11,9,1965,21,2,1966,5,3,0,164,164,5,2,-1,1,1,2.1
3437,7,11,1973,31,5,1974,2,1,-9,206,206,19,4,-1,1,1,2.1
3438,8,6,1974,20,10,1975,5,1,0,500,500,17,4,-1,1,1,2.1
3439,26,11,1975,23,9,1977,5,3,0,668,668,19,4,-1,1,1,2.1
3440,1,7,1978,11,7,1978,5,3,0,11,11,18,4,-1,1,1,2.1
3441,27,6,1979,-9,2,1980,5,3,1,247,220,19,4,-1,1,1,2.1
3442,4,10,1982,14,6,1984,5,3,-9,620,620,19,4,-1,1,1,2.1
3443,13,6,1985,7,8,1986,5,3,-9,421,421,19,4,-1,1,1,2.1
3444,24,8,1980,1,9,1982,2,1,6,739,739,22,5,-1,1,1,2.1
3445,6,4,1949,13,4,1949,5,1,0,8,8,14,3,-1,1,1,2.1
3446,15,6,1967,27,11,1967,5,3,0,166,166,18,4,-1,1,1,2.1
3447,3,9,1968,17,10,1971,5,3,-9,1140,1140,18,4,-1,1,1,2.1
3500,4,4,1919,22,9,1919,5,2,-9,172,172,18,4,-1,1,1,2.1
3501,-9,1,1921,9,4,1921,5,1,-9,99,61,18,4,-1,1,1,2.1
3503,22,8,1942,22,2,1943,5,3,0,185,185,20,4,0,1,2,2.1
3505,24,4,1941,24,10,1941,5,3,0,184,184,20,4,0,1,1,2.1
3506,6,6,1945,14,8,1945,5,3,0,70,70,20,4,0,1,1,2.1
3507,12,2,1945,12,8,1945,5,3,0,182,182,20,4,0,1,2,2.1
3508,15,2,1945,14,8,1945,5,3,0,181,181,20,4,0,1,2,2.1
3509,27,3,1945,14,8,1945,5,3,0,141,141,20,4,0,1,2,2.1
3510,11,4,1945,14,8,1945,5,3,0,126,126,20,4,0,1,1,2.1
3511,24,2,1945,14,8,1945,5,3,0,172,172,20,4,0,1,2,2.1
3512,1,3,1945,14,8,1945,5,3,0,167,167,20,4,0,1,1,2.1
3513,8,12,1941,24,6,1942,5,3,0,199,199,20,4,-1,1,6,2.1
3514,8,12,1941,19,6,1942,5,3,0,194,194,20,4,-1,1,6,2.1
3515,9,9,1943,9,3,1944,5,3,0,183,183,20,4,0,1,1,2.1
3516,4,12,1943,4,6,1944,5,3,0,184,184,20,4,0,1,3,2.1
3517,26,11,1943,26,5,1944,5,3,0,183,183,20,4,0,1,1,2.1
3518,8,12,1941,11,6,1942,5,3,0,186,186,20,4,0,1,3,2.1
3519,9,12,1941,11,6,1942,5,3,0,185,185,20,4,0,1,3,2.1
3520,8,12,1941,11,6,1942,5,3,0,186,186,20,4,0,1,3,2.1
3521,8,12,1941,12,6,1942,5,3,0,187,187,20,4,0,1,3,2.1
3522,9,12,1941,11,6,1942,5,3,0,185,185,20,4,0,1,3,2.1
3523,8,12,1941,13,6,1942,5,3,0,188,188,20,4,0,1,3,2.1
3524,22,5,1942,22,11,1942,5,3,0,185,185,20,4,0,1,3,2.1
3525,7,12,1941,12,6,1942,5,3,0,188,188,20,4,0,1,3,2.1
3526,27,1,1944,27,7,1944,5,3,0,183,183,20,4,0,1,2,2.1
3527,14,12,1942,14,6,1943,5,3,0,183,183,20,4,0,1,3,2.1
3540,30,12,1983,14,6,1986,5,3,2,898,898,19,4,-1,1,1,2.1
3541,19,2,1984,30,4,1984,5,3,0,72,72,8,3,-1,1,1,2.1
3542,26,6,1940,28,6,1940,4,2,0,3,3,16,4,0,1,1,2.1
3550,24,4,1992,24,4,1992,5,3,0,1,1,19,4,0,1,1,2.1
3551,16,7,1992,31,12,1992,8,4,0,169,169,15,4,0,8,1,2.1
3552,26,7,1992,31,12,1992,8,4,-9,159,159,19,4,0,4,1,2.1
3553,17,10,1992,17,10,1992,5,3,0,1,1,14,3,0,1,1,2.1
3554,9,12,1992,31,12,1992,5,3,0,23,23,13,3,0,1,1,2.1
3555,20,1,1992,31,12,1992,8,4,-9,347,347,18,4,-1,1,1,2.1
3556,-9,10,1992,31,12,1992,8,4,-9,92,32,18,4,-1,1,1,2.1
3557,7,4,1992,12,11,1992,5,3,-9,220,220,18,4,-1,1,1,2.1
3558,31,3,1992,21,7,1992,6,1,-9,113,113,18,4,-1,1,1,2.1
3559,14,7,1992,14,7,1992,5,3,0,1,1,17,4,0,1,1,2.1
3560,27,7,1992,2,8,1992,5,3,0,7,7,18,4,-1,1,1,2.1
3561,13,6,1992,31,12,1992,8,4,1,202,202,18,4,-1,1,1,2.1
3563,16,9,1992,21,9,1992,5,3,0,6,6,19,4,-1,1,1,2.1
3564,25,12,1991,31,12,1992,8,4,6,373,373,22,5,-1,1,1,2.1
3565,12,12,1992,12,12,1992,5,3,0,1,1,19,4,0,1,1,2.1
3566,5,4,1992,8,9,1992,5,3,0,157,157,19,4,-1,1,1,2.1
3567,15,4,1992,18,4,1992,5,3,0,4,4,7,3,0,1,1,2.1
3568,31,8,1992,31,8,1992,5,3,1,1,1,18,4,-1,1,1,2.1
3569,30,9,1992,23,10,1992,6,1,0,24,24,16,4,0,1,1,2.1
3570,22,5,1992,22,5,1992,5,3,1,1,1,18,4,-1,1,1,2.1
3571,11,3,1992,17,3,1992,5,3,0,7,7,19,4,0,1,1,2.1
3572,31,5,1992,31,5,1992,5,3,0,1,1,19,4,0,1,1,2.1
3573,29,4,1992,4,6,1992,7,1,0,37,37,17,4,0,1,1,2.1
3574,1,2,1992,25,12,1992,6,1,-9,329,329,19,4,-1,1,1,2.1
3575,12,3,1992,12,9,1992,5,3,0,185,185,19,4,-1,1,1,2.1
3599,2,5,1919,9,6,1919,6,1,-9,39,39,18,4,-1,1,1,2.1
3602,9,4,1977,11,4,1977,5,3,0,3,3,19,4,0,1,1,2.1
3603,25,6,1977,25,6,1977,5,3,0,1,1,19,4,0,1,1,2.1
3604,19,2,1978,19,2,1978,5,3,-9,1,1,18,4,-1,1,1,2.1
3606,29,6,1978,12,10,1978,5,3,0,106,106,8,3,0,1,1,2.1
3607,6,2,1979,18,2,1979,7,3,0,13,13,17,4,0,1,1,2.1
3609,18,4,1980,17,6,1980,7,3,0,61,61,17,4,0,1,1,2.1
3610,23,9,1980,23,9,1980,5,3,0,1,1,8,3,-1,1,1,2.1
3612,15,1,1982,15,1,1982,5,3,0,1,1,19,4,0,1,1,2.1
3613,3,12,1982,7,12,1982,5,3,0,5,5,7,3,0,2,1,2.1
3614,10,4,1983,24,4,1983,5,3,2,15,15,19,4,-1,1,1,2.1
3615,28,4,1983,7,5,1983,7,3,0,10,10,17,4,-1,1,1,2.1
3616,4,9,1983,4,3,1984,5,3,0,183,183,7,3,0,1,2,2.1
3617,9,5,1984,23,7,1984,5,3,0,76,76,19,4,-1,1,6,2.1
3618,7,5,1985,5,11,1985,5,3,-9,183,183,18,4,-1,1,1,2.1
3620,28,8,1985,2,12,1985,5,3,0,97,97,10,3,-1,1,2,2.1
3621,30,9,1985,30,9,1985,5,3,0,1,1,19,4,0,1,1,2.1
3622,9,1,1985,6,2,1986,5,3,-9,394,394,18,4,-1,1,1,2.1
3625,16,11,1985,16,3,1986,3,3,0,121,121,10,3,-1,1,4,2.1
3626,27,2,1986,22,4,1986,5,3,1,55,55,19,4,-1,1,1,2.1
3628,-9,10,1986,15,3,1987,5,1,6,166,122,22,5,-1,1,1,2.1
3629,23,6,1986,-9,7,1986,5,3,-9,39,9,18,4,-1,1,1,2.1
3630,1,3,1982,14,6,1982,2,2,6,106,106,22,5,-1,1,1,2.1
3631,2,7,1977,17,12,1980,1,2,-9,1265,1265,18,4,-1,1,2,2.1
3632,3,12,1980,3,12,1980,5,3,0,1,1,10,3,0,1,1,2.1
3633,13,12,1980,15,11,1981,5,3,0,338,338,7,3,-1,2,1,2.1
3634,27,2,1983,21,12,1984,5,1,-9,664,664,19,4,-1,1,4,2.1
3635,10,2,1986,11,9,1987,5,3,-9,579,579,18,4,-1,1,2,2.1
3636,13,1,1986,15,4,1986,3,3,-9,93,93,19,4,-1,1,1,2.1
3637,7,1,1986,7,1,1986,5,3,0,1,1,8,3,0,1,1,2.1
3638,5,10,1987,5,10,1987,5,3,1,1,1,19,4,-1,1,1,2.1
3639,14,1,1984,12,7,1984,5,3,-9,181,181,19,4,-1,1,1,2.1
3640,21,11,1970,27,11,1970,5,3,-9,7,7,18,4,-1,1,1,2.1
3642,-9,8,1870,-9,7,1871,1,2,0,365,305,18,4,-1,1,1,2.1
3645,18,4,1903,28,4,1904,5,3,0,377,377,16,4,0,1,1,2.1
3646,-9,5,1910,-9,4,1911,4,1,0,365,306,13,3,0,1,1,2.1
3647,22,3,1911,27,3,1911,4,1,0,6,6,7,3,0,1,1,2.1
3655,-9,12,1933,-9,1,1934,5,3,0,62,2,19,4,0,1,1,2.1
3656,-9,9,1937,-9,1,1938,5,3,0,153,94,19,4,0,1,1,2.1
3659,6,11,1971,6,11,1971,5,3,0,1,1,14,3,0,1,1,2.1
3700,1,11,1939,30,11,1939,7,3,0,30,30,17,4,0,1,1,2.1
3701,5,11,1939,10,5,1940,9,3,1,188,188,23,5,-1,1,1,2.1
3702,5,11,1939,10,5,1940,9,3,0,188,188,23,5,-1,1,1,2.1
3703,5,11,1939,16,5,1940,8,3,0,194,194,18,4,-1,1,1,2.1
3704,16,2,1940,25,3,1940,5,3,0,39,39,14,3,0,1,1,2.1
3705,4,11,1939,9,4,1940,9,3,0,158,158,23,5,-1,1,1,2.1
3706,26,2,1940,9,4,1940,1,2,2,44,44,19,4,-1,1,1,2.1
3707,10,1,1940,20,3,1940,5,3,0,71,71,19,4,0,1,1,2.1
3708,24,10,1939,24,10,1939,7,3,0,1,1,17,4,0,1,1,2.1
3709,14,12,1939,3,11,1940,6,1,0,326,326,17,4,0,1,1,2.1
3710,12,6,1940,12,6,1940,5,3,0,1,1,19,4,0,1,1,2.1
3711,13,12,1940,13,12,1940,5,3,0,1,1,20,4,0,1,1,2.1
3712,13,3,1941,13,3,1941,5,3,0,1,1,2,2,0,1,1,2.1
3713,25,7,1940,25,7,1940,5,3,0,1,1,19,4,0,1,1,2.1
3714,8,2,1945,8,2,1945,8,3,0,1,1,20,4,0,1,2,2.1
3715,7,2,1945,7,8,1945,5,3,0,182,182,20,4,0,1,2,2.1
3716,8,9,1943,9,9,1943,4,3,0,2,2,2,2,0,2,1,2.1
3717,9,9,1943,18,10,1943,9,3,-9,40,40,23,5,-1,1,1,2.1
3718,25,6,1940,1,7,1940,8,4,1,7,7,16,4,0,1,1,2.1
3719,6,11,1939,4,1,1940,7,1,0,60,60,17,4,-1,1,1,2.1
3720,5,11,1940,5,11,1940,8,3,0,1,1,19,4,0,1,1,2.1
3721,7,4,1942,7,4,1942,8,3,0,1,1,19,4,0,1,1,2.1
3722,30,4,1943,30,4,1943,5,3,0,1,1,19,4,0,1,1,2.1
3723,5,11,1939,2,3,1940,8,3,0,119,119,17,4,0,1,1,2.1
3724,19,11,1939,10,6,1940,9,3,0,205,205,23,5,-1,1,1,2.1
3725,3,7,1882,15,9,1882,1,2,6,75,75,22,5,-1,2,1,2.1
3800,12,6,1940,1,7,1940,8,3,0,20,20,19,4,0,1,1,2.1
3801,1,4,1940,18,10,1940,5,3,0,201,201,19,4,-1,1,1,2.1
3802,15,5,1940,30,10,1940,5,3,0,169,169,14,3,0,1,1,2.1
3803,-9,2,1940,24,2,1940,5,3,0,24,1,7,3,-1,1,1,2.1
3804,5,11,1939,13,12,1940,5,3,0,405,405,19,4,0,1,1,2.1
3805,2,6,1941,2,6,1941,5,3,0,1,1,19,4,0,1,1,2.1
3806,7,2,1942,28,4,1944,5,3,0,812,812,19,4,-1,1,1,2.1
3807,26,7,1940,26,7,1940,7,3,0,1,1,17,4,0,1,1,2.1
3808,2,12,1939,2,12,1939,5,3,0,1,1,17,4,0,1,1,2.1
3809,12,12,1939,12,12,1939,7,3,0,1,1,17,4,0,1,1,2.1
3810,10,1,1940,10,1,1940,5,3,0,1,1,19,4,0,1,1,2.1
3811,12,10,1940,19,10,1940,5,3,0,8,8,19,4,0,1,1,2.1
3812,2,4,1940,4,4,1940,7,3,0,3,3,17,4,0,1,1,2.1
3813,4,3,1940,6,4,1941,9,3,-9,399,399,23,5,-1,3,1,2.1
3814,10,10,1940,-9,12,1940,5,3,-9,83,53,17,4,-1,1,1,2.1
3820,15,4,1940,10,6,1940,9,3,0,57,57,23,5,0,1,1,2.1
3821,23,5,1940,9,1,1941,4,2,0,232,232,16,4,0,1,1,2.1
3822,26,8,1940,22,6,1941,9,3,-9,301,301,23,5,-1,1,1,2.1
3823,-9,8,1940,30,8,1940,4,1,0,30,1,13,3,0,1,1,2.1
3824,5,8,1940,5,8,1940,7,3,0,1,1,17,4,0,1,1,2.1
3825,28,8,1940,22,6,1941,4,2,0,299,299,16,4,0,1,1,2.1
3826,24,8,1944,9,9,1944,9,3,-9,17,17,23,5,-1,1,2,2.1
3827,26,8,1944,9,9,1944,9,3,-9,15,15,23,5,-1,1,1,2.1
3828,1,8,1944,1,8,1944,5,3,0,1,1,18,4,-1,1,1,2.1
3829,6,11,1939,5,1,1940,5,3,0,61,61,17,4,0,1,1,2.1
3830,10,12,1939,13,12,1939,5,3,0,4,4,19,4,-1,1,1,2.1
3831,19,12,1939,19,12,1939,5,3,0,1,1,19,4,0,1,1,2.1
3832,13,12,1939,11,2,1940,5,3,0,61,61,17,4,-1,1,1,2.1
3833,13,12,1939,13,12,1939,5,3,0,1,1,14,3,0,1,1,2.1
3834,22,12,1939,28,12,1939,7,3,-9,7,7,17,4,0,1,1,2.1
3835,29,5,1940,29,5,1940,5,3,0,1,1,19,4,0,1,1,2.1
3836,16,7,1940,22,10,1940,5,3,0,99,99,18,4,-1,1,1,2.1
3837,1,10,1940,1,10,1940,5,3,0,1,1,19,4,0,1,1,2.1
3850,19,1,1940,20,2,1941,5,3,0,399,399,18,4,-1,2,1,2.1
3851,22,9,1940,20,10,1940,7,3,0,29,29,17,4,-1,1,1,2.1
3852,14,7,1940,14,7,1940,5,3,0,1,1,19,4,0,1,1,2.1
3853,16,6,1940,21,10,1940,8,3,-9,128,128,19,4,-1,1,1,2.1
3854,19,9,1940,19,9,1940,5,3,0,1,1,19,4,0,1,1,2.1
3855,14,7,1940,27,12,1940,5,3,0,167,167,19,4,0,1,1,2.1
3856,11,10,1940,11,10,1940,5,3,0,1,1,7,3,0,1,1,2.1
3857,11,10,1940,11,10,1940,5,3,0,1,1,7,3,0,1,1,2.1
3858,11,10,1940,4,11,1940,4,1,0,25,25,13,3,-1,2,1,2.1
3859,4,11,1940,4,11,1940,5,3,0,1,1,2,2,0,1,1,2.1
3860,14,1,1940,2,4,1940,7,3,0,80,80,17,4,0,1,1,2.1
3861,11,4,1940,17,5,1940,4,3,0,37,37,7,3,0,1,1,2.1
3862,24,11,1940,24,11,1940,5,3,0,1,1,19,4,0,1,1,2.1
3863,20,8,1940,29,10,1940,5,3,0,71,71,19,4,0,1,1,2.1
3864,3,12,1940,16,12,1940,7,3,0,14,14,17,4,0,1,1,2.1
3866,9,3,1942,9,3,1942,5,3,0,1,1,19,4,0,1,1,2.1
3867,31,1,1941,31,1,1941,7,3,0,1,1,17,4,0,1,1,2.1
3868,22,9,1941,7,10,1941,4,3,0,16,16,4,2,0,1,1,2.1
3869,19,9,1941,7,10,1941,5,3,0,19,19,14,3,0,1,1,2.1
3870,2,1,1941,2,1,1941,5,3,0,1,1,13,3,0,1,1,2.1
3871,8,2,1941,8,2,1941,5,3,0,1,1,2,2,0,1,1,2.1
3872,8,1,1941,8,1,1941,5,3,0,1,1,2,2,0,1,1,2.1
3873,19,5,1941,19,5,1941,5,3,0,1,1,19,4,0,1,1,2.1
3874,13,10,1941,13,10,1941,5,3,0,1,1,19,4,0,1,1,2.1
3875,16,3,1942,16,3,1942,5,3,0,1,1,19,4,0,1,1,2.1
3876,17,3,1942,7,8,1942,5,3,0,144,144,19,4,0,1,1,2.1
3877,24,4,1942,1,6,1942,5,3,0,39,39,20,4,-1,2,1,2.1
3878,2,8,1942,2,8,1942,5,3,0,1,1,20,4,0,1,1,2.1
3879,24,2,1942,24,2,1942,5,3,0,1,1,19,4,0,1,1,2.1
3880,9,12,1942,9,12,1942,5,3,0,1,1,20,4,0,1,1,2.1
3881,1,1,1942,30,10,1942,5,3,0,303,303,19,4,0,1,1,2.1
3882,21,3,1942,22,3,1942,5,3,0,2,2,19,4,0,1,1,2.1
3883,24,2,1942,24,2,1942,5,3,0,1,1,19,4,0,1,1,2.1
3884,7,2,1943,7,2,1943,5,3,0,1,1,4,2,0,1,1,2.1
3885,18,1,1943,18,1,1943,5,3,0,1,1,19,4,0,1,1,2.1
3886,26,11,1943,26,11,1943,5,3,0,1,1,19,4,0,1,1,2.1
3887,11,12,1943,11,12,1943,5,3,0,1,1,19,4,0,1,1,2.1
3900,11,12,1989,11,12,1989,5,3,0,1,1,19,4,0,1,1,2.1
3901,12,1,1989,22,12,1989,2,2,3,345,345,19,4,-1,1,1,2.1
3903,2,8,1989,2,8,1989,5,3,0,1,1,2,2,0,1,1,2.1
3904,23,5,1989,29,5,1989,5,3,1,7,7,19,4,-1,1,1,2.1
